Date;Text;Amount;Saldo;Currency
03/12/2015;Overført 63017425821;8000;8000;DKK
04/12/2015;OVERFØRSEL;8000;16000;DKK
07/12/2015;DK-NOTA1148  MADKLUBBEN.SHOP.DK;-1001,39;14998,61;DKK
28/12/2015;DK-NOTA12428 E BILLET A/S;-196,39;14802,22;DKK
04/01/2016;DK-NOTA55410 REMA 1000;-126,7;14675,52;DKK
04/01/2016;Overført Iben;8000;22675,52;DKK
04/01/2016;Bankoverf. Boligafgift;-4143;18532,52;DKK
06/01/2016;DK-NOTA10910 REMA 1000;-137,05;18395,47;DKK
08/01/2016;DK-NOTA68955 REMA 1000;-88,9;18306,57;DKK
08/01/2016;DK-NOTA72847 REMA 1000;-94,3;18212,27;DKK
11/01/2016;DK-NOTA15111 DET FRANSKE CONDIT;-65;18147,27;DKK
11/01/2016;DK-NOTA69058 REMA 1000;-73,15;18074,12;DKK
11/01/2016;DK-NOTAC9038 ALABAMA SOCIAL;-530;17544,12;DKK
11/01/2016;DK-NOTA55941 REMA 1000;-60,3;17483,82;DKK
11/01/2016;DK-NOTA33915 REMA 1000;-35;17448,82;DKK
12/01/2016;DK-NOTA 5069 BLÅGÅRD DYREKLINIK;-942,25;16506,57;DKK
13/01/2016;DK-NOTA56116 REMA 1000;-61,41;16445,16;DKK
13/01/2016;DK-NOTA37181 ALDI 002;-139,51;16305,65;DKK
14/01/2016;DK-NOTA56138 REMA 1000;-79;16226,65;DKK
14/01/2016;DK-NOTA73095 MADBILLET.DK;-451,74;15774,91;DKK
15/01/2016;DK-NOTA 4450 POPPI DYRECENTER;-119;15655,91;DKK
15/01/2016;DK-NOTA12136 REMA 1000;-77,2;15578,71;DKK
18/01/2016;DK-NOTA56436 REMA 1000;-83,6;15495,11;DKK
19/01/2016;DK-NOTA56484 REMA 1000;-77,8;15417,31;DKK
20/01/2016;DK-NOTA35203 REMA 1000;-169,2;15248,11;DKK
22/01/2016;DK-NOTA35483 REMA 1000;-80,2;15167,91;DKK
25/01/2016;DK-NOTA 4518 POPPI DYRECENTER;-229;14938,91;DKK
25/01/2016;DK-NOTA74280 REMA 1000;-107,9;14831,01;DKK
25/01/2016;DK-NOTA 4397 DET FRANSKE CONDIT;-170;14661,01;DKK
25/01/2016;DK-NOTA56811 REMA 1000;-140,35;14520,66;DKK
25/01/2016;DK-NOTA21537 ALDI 002;-114,7;14405,96;DKK
25/01/2016;DK-NOTA56904 REMA 1000;-50,85;14355,11;DKK
25/01/2016;DK-NOTA3105  WWW.FAROUT.DK;-1890;12465,11;DKK
29/01/2016;Overført ydelse 0200305;-3000;9465,11;DKK
29/01/2016;DK-NOTA74868 REMA 1000;-185,3;9279,81;DKK
01/02/2016;DK-NOTA69974 REMA 1000;-122,81;9157;DKK
01/02/2016;DK-NOTA 4662 DET FRANSKE CONDIT;-30;9127;DKK
01/02/2016;DK-NOTA70002 REMA 1000;-137,77;8989,23;DKK
01/02/2016;BS JP/POLITIKENS HUS A/S;-399;8590,23;DKK
01/02/2016;FÆLLES NÆSTE MÅNED;9000;17590,23;DKK
01/02/2016;Overført Iben;9000;26590,23;DKK
01/02/2016;Bankoverf. Boligafgift;-4243;22347,23;DKK
03/02/2016;DK-NOTA14774 REMA 1000;-101,31;22245,92;DKK
03/02/2016;Overført Iben udstående;-12039;10206,92;DKK
03/02/2016;DK-NOTA75375 REMA 1000;-116,3;10090,62;DKK
04/02/2016;DK-NOTA70200 REMA 1000;-110,35;9980,27;DKK
05/02/2016;DK-NOTA22047 ALDI 002;-117,7;9862,57;DKK
08/02/2016;DK-NOTA37589 REMA 1000;-68,9;9793,67;DKK
08/02/2016;DK-NOTA70352 REMA 1000;-85,5;9708,17;DKK
08/02/2016;BS DONG ENERGY A/S;-645,09;9063,08;DKK
09/02/2016;DK-NOTA78547 IRMA RANTZAUSG. 11;-132,5;8930,58;DKK
10/02/2016;DK-NOTA15872 REMA 1000;-92,9;8837,68;DKK
12/02/2016;DK-NOTA58104 REMA 1000;-196,1;8641,58;DKK
15/02/2016;DK-NOTAC8065 RICCOS KAFFEBAR V/;-55;8586,58;DKK
15/02/2016;DK-NOTA76481 REMA 1000;-99,3;8487,28;DKK
15/02/2016;DK-NOTA16339 INCO CC KØBENHAVN;-482,31;8004,97;DKK
15/02/2016;DK-NOTA 8997 NYHAVN 14, SPISERI;-375;7629,97;DKK
15/02/2016;DK-NOTA54254 ALDI 006;-35,4;7594,57;DKK
16/02/2016;DK-NOTA76734 REMA 1000;-46,35;7548,22;DKK
17/02/2016;DK-NOTA 1722 NFC CYKLER;-150;7398,22;DKK
17/02/2016;DK-NOTA16897 REMA 1000;-59;7339,22;DKK
19/02/2016;DK-NOTA17184 REMA 1000;-79,95;7259,27;DKK
22/02/2016;DK-NOTA 1562 RESTAURANT CLOU;-550;6709,27;DKK
22/02/2016;DK-NOTA15567 DET FRANSKE CONDIT;-30;6679,27;DKK
22/02/2016;DK-NOTA18953 MAUDE'S;-121;6558,27;DKK
22/02/2016;DK-NOTA71085 REMA 1000;-79,45;6478,82;DKK
24/02/2016;DK-NOTA22874 ALDI 002;-100,7;6378,12;DKK
26/02/2016;DK-NOTA40199 REMA 1000;-96,75;6281,37;DKK
26/02/2016;DK-NOTA59013 REMA 1000;-66;6215,37;DKK
29/02/2016;Overført ydelse 0200305;-3000;3215,37;DKK
29/02/2016;Overført Iben;9000;12215,37;DKK
29/02/2016;DK-NOTA47739 REMA 1000;-133,45;12081,92;DKK
01/03/2016;Bankoverf. Boligafgift;-4243;7838,92;DKK
01/03/2016;FÆLLES NÆSTE MÅNED;9000;16838,92;DKK
01/03/2016;DK-NOTA71592 REMA 1000;-105,65;16733,27;DKK
02/03/2016;DK-NOTA93207 REMA 1000;-133,41;16599,86;DKK
02/03/2016;DK-NOTA59450 REMA 1000;-100,35;16499,51;DKK
03/03/2016;DK-NOTA41159 REMA 1000;-181,21;16318,3;DKK
07/03/2016;DK-NOTA93367 REMA 1000;-160,05;16158,25;DKK
07/03/2016;DK-NOTA59796 REMA 1000;-69,7;16088,55;DKK
07/03/2016;DK-NOTA59856 REMA 1000;-52,8;16035,75;DKK
09/03/2016;DK-NOTA42012 REMA 1000;-18,2;16017,55;DKK
11/03/2016;DK-NOTA42303 REMA 1000;-108,55;15909;DKK
14/03/2016;DK-NOTA60277 REMA 1000;-87,05;15821,95;DKK
14/03/2016;DK-NOTA20733 REMA 1000;-129,8;15692,15;DKK
16/03/2016;DK-NOTA60466 REMA 1000;-77,1;15615,05;DKK
18/03/2016;DK-NOTA43406 REMA 1000;-131,45;15483,6;DKK
21/03/2016;DK-NOTA21517 REMA 1000;-225,3;15258,3;DKK
21/03/2016;DK-NOTA43702 REMA 1000;-87;15171,3;DKK
21/03/2016;DK-NOTA73935 LIDL;-90,1;15081,2;DKK
23/03/2016;DK-NOTA80591 REMA 1000;-266,6;14814,6;DKK
23/03/2016;Indb.kort Dr licens;-1241,34;13573,26;DKK
23/03/2016;DK-NOTA48087 REMA 1000;-112,3;13460,96;DKK
29/03/2016;DK-NOTA 3514 GLORIA BIOGRAF;-185;13275,96;DKK
29/03/2016;DK-NOTAC3895 BAHNE FRB.;-49,95;13226,01;DKK
29/03/2016;DK-NOTA60990 REMA 1000;-33,7;13192,31;DKK
29/03/2016;DK-NOTAC2945 BONNE SCHWANER APS;-64;13128,31;DKK
29/03/2016;DK-NOTA43887 REMA 1000;-98,35;13029,96;DKK
30/03/2016;DK-NOTA22541 REMA 1000;-122,65;12907,31;DKK
31/03/2016;Overført Iben;9000;21907,31;DKK
31/03/2016;Overført ydelse 0200305;-3000;18907,31;DKK
31/03/2016;Overført ydelse 0100422;-7333,62;11573,69;DKK
01/04/2016;DK-NOTA22743 REMA 1000;-32,45;11541,24;DKK
01/04/2016;Bankoverf. Boligafgift;-4243;7298,24;DKK
01/04/2016;FÆLLES NÆSTE MÅNED;9000;16298,24;DKK
01/04/2016;DK-NOTA83914 IRMA RANTZAUSG. 11;-36;16262,24;DKK
04/04/2016;DK-NOTA26209 FØTEX FREDERIKSBER;-40;16222,24;DKK
04/04/2016;DK-NOTAZ6525 THE AMERICAN PIE C;-95;16127,24;DKK
04/04/2016;DK-NOTA61471 REMA 1000;-179,9;15947,34;DKK
04/04/2016;DK-NOTA81509 REMA 1000;-109,8;15837,54;DKK
06/04/2016;DK-NOTA49620 REMA 1000;-95,9;15741,64;DKK
07/04/2016;BS RUNA FORSIKRING;-3184,94;12556,7;DKK
11/04/2016;DK-NOTA 7186 POPPI DYRECENTER;-119;12437,7;DKK
11/04/2016;DK-NOTA24872 ALDI 002;-69,75;12367,95;DKK
11/04/2016;DK-NOTA61819 REMA 1000;-136,1;12231,85;DKK
11/04/2016;DK-NOTA 1593 HOLMENS KANAL;-230;12001,85;DKK
11/04/2016;DK-NOTAC4326 BONNE SCHWANER APS;-105;11896,85;DKK
11/04/2016;DK-NOTA62008 REMA 1000;-80,9;11815,95;DKK
13/04/2016;DK-NOTA82538 REMA 1000;-113,4;11702,55;DKK
14/04/2016;DK-NOTA50835 REMA 1000;-58,8;11643,75;DKK
18/04/2016;DK-NOTA51163 REMA 1000;-54,45;11589,3;DKK
18/04/2016;DK-NOTA82871 REMA 1000;-77,95;11511,35;DKK
20/04/2016;DK-NOTA83291 REMA 1000;-101,91;11409,44;DKK
20/04/2016;DK-NOTA39448 ALDI 002;-168,05;11241,39;DKK
21/04/2016;DK-NOTA73745 REMA 1000;-111,2;11130,19;DKK
29/04/2016;Overført Iben;9000;20130,19;DKK
29/04/2016;Overført ydelse 0200305;-3000;17130,19;DKK
02/05/2016;BS JP/POLITIKENS HUS A/S;-429;16701,19;DKK
02/05/2016;FÆLLES NÆSTE MÅNED;9000;25701,19;DKK
02/05/2016;Bankoverf. Boligafgift;-4243;21458,19;DKK
09/05/2016;BS DONG ENERGY A/S;-728,46;20729,73;DKK
11/05/2016;DK-NOTA63867 REMA 1000;-186,42;20543,31;DKK
13/05/2016;DK-NOTA39834 ALDI 002;-112,65;20430,66;DKK
13/05/2016;DK-NOTA29232 REMA 1000;-86;20344,66;DKK
17/05/2016;DK-NOTAZ3835 BRYGGEN 21 APS;-58;20286,66;DKK
17/05/2016;DK-NOTA 7861 LAURAS BAKERY;-86;20200,66;DKK
17/05/2016;DK-NOTA52408 REMA 1000;-109,4;20091,26;DKK
18/05/2016;DK-NOTA74727 REMA 1000;-42,9;20048,36;DKK
19/05/2016;DK-NOTAC9176 HARALDS FISK APS;-100;19948,36;DKK
19/05/2016;Indb.kort Tibirkegården ventel;-212,5;19735,86;DKK
20/05/2016;DK-NOTA64405 REMA 1000;-168,7;19567,16;DKK
23/05/2016;DK-NOTA86529 REMA 1000;-114,8;19452,36;DKK
23/05/2016;DK-NOTA27143 ALDI 002;-54,45;19397,91;DKK
24/05/2016;DK-NOTA85301 MADBILLET.DK;-501,74;18896,17;DKK
24/05/2016;DK-NOTA48056 REMA 1000;-106,6;18789,57;DKK
26/05/2016;DK-NOTA26798 NØRREBRO APOTEK V/;-64,95;18724,62;DKK
26/05/2016;DK-NOTA48376 REMA 1000;-190,35;18534,27;DKK
30/05/2016;DK-NOTA64912 REMA 1000;-399,8;18134,47;DKK
30/05/2016;DK-NOTA 8582 DET FRANSKE CONDIT;-83;18051,47;DKK
30/05/2016;DK-NOTA64951 REMA 1000;-133,05;17918,42;DKK
30/05/2016;DK-NOTA 8628 DET FRANSKE CONDIT;-92;17826,42;DKK
30/05/2016;DK-NOTA52587 REMA 1000;-84,8;17741,62;DKK
31/05/2016;Overført Iben;9000;26741,62;DKK
31/05/2016;Overført ydelse 0200305;-3000;23741,62;DKK
01/06/2016;Bankoverf. Boligafgift;-4243;19498,62;DKK
01/06/2016;FÆLLES NÆSTE MÅNED;9000;28498,62;DKK
01/06/2016;DK-NOTA86092 MADBILLET.DK;-151,74;28346,88;DKK
01/06/2016;DK-NOTA65255 REMA 1000;-91,4;28255,48;DKK
02/06/2016;Overført Flakfortet;-1038;27217,48;DKK
02/06/2016;DK-NOTA49418 REMA 1000;-109,4;27108,08;DKK
06/06/2016;DK-NOTAZ0911 F24 - 8079;-266,92;26841,16;DKK
06/06/2016;DK-NOTA94449 REMA 1000;-131,85;26709,31;DKK
08/06/2016;DK-NOTA53477 REMA 1000;-24,5;26684,81;DKK
08/06/2016;DK-NOTA65710 REMA 1000;-51,4;26633,41;DKK
09/06/2016;DK-NOTA  927 SUSHI DAY;-179;26454,41;DKK
13/06/2016;DK-NOTA33507 REMA 1000;-134,95;26319,46;DKK
13/06/2016;Bankoverf. 67710006099013;-318;26001,46;DKK
16/06/2016;DK-NOTA28601 ALDI 002;-95,6;25905,86;DKK
16/06/2016;DK-NOTA54415 REMA 1000;-59,6;25846,26;DKK
17/06/2016;DK-NOTA54536 REMA 1000;-142,5;25703,76;DKK
20/06/2016;DK-NOTA54626 REMA 1000;-151,85;25551,91;DKK
20/06/2016;DK-NOTA75879 REMA 1000;-153,76;25398,15;DKK
22/06/2016;DK-NOTA55022 REMA 1000;-128,65;25269,5;DKK
24/06/2016;DK-NOTA52533 REMA 1000;-121,6;25147,9;DKK
27/06/2016;DK-NOTA 7658 INSPIRATION;-99,95;25047,95;DKK
27/06/2016;DK-NOTA55328 REMA 1000;-84,65;24963,3;DKK
27/06/2016;DK-NOTA 9614 DET FRANSKE CONDIT;-51,5;24911,8;DKK
27/06/2016;DK-NOTA66824 REMA 1000;-145,3;24766,5;DKK
28/06/2016;DK-NOTA55583 REMA 1000;-118,2;24648,3;DKK
29/06/2016;DK-NOTA36441 REMA 1000;-76,2;24572,1;DKK
30/06/2016;Overført Iben;9000;33572,1;DKK
30/06/2016;Overført ydelse 0200305;-3000;30572,1;DKK
30/06/2016;Bankoverf. Kanu;-560;30012,1;DKK
30/06/2016;Overført ydelse 0100422;-7437,64;22574,46;DKK
01/07/2016;FÆLLES NÆSTE MÅNED;9000;31574,46;DKK
01/07/2016;Bankoverf. Boligafgift;-4243;27331,46;DKK
04/07/2016;DK-NOTA 2447 ERIK SØRENSEN VIN;-599,7;26731,76;DKK
04/07/2016;DK-NOTA 7322 IMERCO FREDERIKSBE;-89,9;26641,86;DKK
04/07/2016;DK-NOTA 9812 DET FRANSKE CONDIT;-30;26611,86;DKK
04/07/2016;DK-NOTA53790 REMA 1000;-139,4;26472,46;DKK
04/07/2016;DK-NOTAZ3271 COFFEE FACTORY SWE;-27;26445,46;DKK
04/07/2016;DK-NOTA29572 ALDI 002;-118,2;26327,26;DKK
05/07/2016;Overført Chokolade smelter;1300;27627,26;DKK
06/07/2016;Udbetalt 745 DANSKE BANK;-1300;26327,26;DKK
06/07/2016;DK-NOTA54324 REMA 1000;-150,46;26176,8;DKK
07/07/2016;DK-NOTA56370 REMA 1000;-125,49;26051,31;DKK
11/07/2016;DK-NOTA54927 REMA 1000;-89,4;25961,91;DKK
11/07/2016;DK-NOTAZ0634 CIRCLE K KYSTVEJEN;-219,36;25742,55;DKK
11/07/2016;DK-NOTA 4424 SOLFRUGT;-140;25602,55;DKK
13/07/2016;DK-NOTA38375 REMA 1000;-104,65;25497,9;DKK
15/07/2016;DK-NOTA16211 PLACE2BOOK.COM;-398,74;25099,16;DKK
15/07/2016;DK-NOTA30097 ALDI 002;-129,25;24969,91;DKK
18/07/2016;DK-NOTA55739 REMA 1000;-97,3;24872,61;DKK
18/07/2016;DK-NOTAC2801 RICCOS KAFFEBAR;-58;24814,61;DKK
18/07/2016;DK-NOTA 7675 COFFEE FIRST;-80;24734,61;DKK
18/07/2016;DK-NOTA39066 REMA 1000;-235;24499,61;DKK
19/07/2016;DK-NOTA20150 ERIK SØRENSEN VIN;-1199,4;23300,21;DKK
20/07/2016;DK-NOTA 8282 FRILUFTSLAND A/S;-208;23092,21;DKK
21/07/2016;DK-NOTA 5645 NHA TRANG V/THANG;-291,6;22800,61;DKK
22/07/2016;DK-NOTA56556 REMA 1000;-43;22757,61;DKK
22/07/2016;DK-NOTA30372 ALDI 002;-182,5;22575,11;DKK
22/07/2016;DK-NOTA39615 REMA 1000;-407,65;22167,46;DKK
25/07/2016;DK-NOTA90975 NETTO STÆREVEJ;-46,9;22120,56;DKK
25/07/2016;DK-NOTA 3062 TAXA 4 X 35;-181;21939,56;DKK
25/07/2016;DK-NOTAZ9138 INGO BORGERVÆNGET;-191,38;21748,18;DKK
29/07/2016;Overført Iben;9000;30748,18;DKK
29/07/2016;Overført ydelse 0200305;-3000;27748,18;DKK
29/07/2016;Opsamlet gebyr;-5;27743,18;DKK
29/07/2016;DK-NOTA67626 REMA 1000;-140;27603,18;DKK
01/08/2016;DK-NOTA57775 REMA 1000;-39,9;27563,28;DKK
01/08/2016;DK-NOTA16825 BOG & IDÉ FREDERIK;-54,9;27508,38;DKK
01/08/2016;DK-NOTA58014 REMA 1000;-99,05;27409,33;DKK
01/08/2016;BS JP/POLITIKENS HUS A/S;-429;26980,33;DKK
01/08/2016;FÆLLES NÆSTE MÅNED;9000;35980,33;DKK
01/08/2016;Bankoverf. Boligafgift;-4243;31737,33;DKK
03/08/2016;DK-NOTA41302 REMA 1000;-22,95;31714,38;DKK
04/08/2016;DK-NOTA 1272 ZOOLOGISK HAVE I K;-90,67;31623,71;DKK
04/08/2016;DK-NOTA41485 REMA 1000;-180,55;31443,16;DKK
08/08/2016;DK-NOTA 1454 KAF;-147;31296,16;DKK
08/08/2016;DK-NOTA41721 REMA 1000;-178,9;31117,26;DKK
08/08/2016;DK-NOTA16577 KAFFEBAR;-64;31053,26;DKK
08/08/2016;BS DONG ENERGY A/S;-750,22;30303,04;DKK
08/08/2016;DK-NOTA76372 REMA 1000;-79,75;30223,29;DKK
10/08/2016;DK-NOTA59005 REMA 1000;-87,45;30135,84;DKK
10/08/2016;DK-NOTA59102 REMA 1000;-86,95;30048,89;DKK
12/08/2016;DK-NOTA59344 REMA 1000;-146,6;29902,29;DKK
12/08/2016;DK-NOTA 5824 BINDIA 2 APS;-180;29722,29;DKK
15/08/2016;DK-NOTA57650 PAPYRUS BOGCAFE AP;-94;29628,29;DKK
15/08/2016;DK-NOTA 4615 KAYAK BAR APS;-55;29573,29;DKK
15/08/2016;DK-NOTA 4615 KAYAK BAR APS;-215;29358,29;DKK
15/08/2016;DK-NOTA68383 REMA 1000;-66,3;29291,99;DKK
17/08/2016;DK-NOTA 7286 PZNORDIC;-124;29167,99;DKK
17/08/2016;Bankoverf. Brobizz;-318;28849,99;DKK
17/08/2016;Overført Porto og kajak;-3506;25343,99;DKK
18/08/2016;DK-NOTA59959 REMA 1000;-168,9;25175,09;DKK
19/08/2016;DK-NOTA60059 REMA 1000;-82,85;25092,24;DKK
22/08/2016;DK-NOTA60156 REMA 1000;-65,7;25026,54;DKK
22/08/2016;DK-NOTA76690 REMA 1000;-50,45;24976,09;DKK
25/08/2016;DK-NOTA61665 REMA 1000;-81;24895,09;DKK
26/08/2016;DK-NOTA 1764 HAV TORVEHALLERNE;-50;24845,09;DKK
26/08/2016;DK-NOTA44888 REMA 1000;-74;24771,09;DKK
29/08/2016;DK-NOTA16908 DET FRANSKE CONDIT;-117;24654,09;DKK
29/08/2016;DK-NOTA62154 REMA 1000;-42,5;24611,59;DKK
29/08/2016;DK-NOTA60943 REMA 1000;-155,75;24455,84;DKK
29/08/2016;DK-NOTA11323 DET FRANSKE CONDIT;-63;24392,84;DKK
29/08/2016;Indb.kort Sommertogt;-700;23692,84;DKK
29/08/2016;DK-NOTA76896 REMA 1000;-129,16;23563,68;DKK
31/08/2016;Overført Iben;9000;32563,68;DKK
31/08/2016;Overført ydelse 0200305;-3000;29563,68;DKK
31/08/2016;DK-NOTA61385 REMA 1000;-81,05;29482,63;DKK
01/09/2016;Bankoverf. Boligafgift;-4243;25239,63;DKK
01/09/2016;BS DR LICENS;-1346,46;23893,17;DKK
01/09/2016;FÆLLES NÆSTE MÅNED;9000;32893,17;DKK
01/09/2016;DK-NOTA45869 REMA 1000;-51,15;32842,02;DKK
05/09/2016;DK-NOTA63213 REMA 1000;-57,4;32784,62;DKK
05/09/2016;DK-NOTA94836 REMA 1000;-132,25;32652,37;DKK
06/09/2016;DK-NOTA62074 REMA 1000;-87,55;32564,82;DKK
07/09/2016;DK-NOTA77226 REMA 1000;-91,57;32473,25;DKK
12/09/2016;DK-NOTA47236 REMA 1000;-36,6;32436,65;DKK
12/09/2016;DK-NOTA 3627 AB IS APS;-60;32376,65;DKK
12/09/2016;DK-NOTA17020 DET FRANSKE CONDIT;-30;32346,65;DKK
12/09/2016;DK-NOTAC1890 SOCIALFOODIES 2900;-59;32287,65;DKK
12/09/2016;Overført 63010007425821;-475;31812,65;DKK
13/09/2016;DK-NOTA18204 ALDI 051;-93,75;31718,9;DKK
13/09/2016;DK-NOTA62893 REMA 1000;-87,45;31631,45;DKK
15/09/2016;DK-NOTA88177 REMA 1000;-58,05;31573,4;DKK
16/09/2016;DK-NOTA33631 ALDI 002;-26,9;31546,5;DKK
19/09/2016;Overført Sommertogt;742;32288,5;DKK
26/09/2016;DK-NOTA89446 REMA 1000;-73,85;32214,65;DKK
26/09/2016;DK-NOTA49520 REMA 1000;-74,9;32139,75;DKK
26/09/2016;DK-NOTA 1040 THE AMERICAN PIE C;-155;31984,75;DKK
26/09/2016;DK-NOTA64109 REMA 1000;-123,69;31861,06;DKK
26/09/2016;DK-NOTA94983 REMA 1000;-70,9;31790,16;DKK
27/09/2016;DK-NOTA77861 REMA 1000;-58,85;31731,31;DKK
29/09/2016;Overført Kas kontingent;780;32511,31;DKK
29/09/2016;Indb.kort Bådleje;-1080;31431,31;DKK
29/09/2016;DK-NOTA71037 REMA 1000;-103,85;31327,46;DKK
30/09/2016;Overført Iben;9000;40327,46;DKK
30/09/2016;Overført ydelse 0200305;-3000;37327,46;DKK
30/09/2016;Overført ydelse 0100422;-7332,02;29995,44;DKK
03/10/2016;DK-NOTA  953 RESTAURANT MÊLÉE;-1075;28920,44;DKK
03/10/2016;DK-NOTA 4276 FISKEHUSET;-60;28860,44;DKK
03/10/2016;DK-NOTA71144 REMA 1000;-158,35;28702,09;DKK
03/10/2016;DK-NOTA18032 SOLFRUGT;-44;28658,09;DKK
03/10/2016;DK-NOTA63581 THE COFFEE COLLECT;-71;28587,09;DKK
03/10/2016;DK-NOTA14951 E BILLET A/S;-186,39;28400,7;DKK
03/10/2016;DK-NOTA90713 REMA 1000;-109,95;28290,75;DKK
03/10/2016;DK-NOTA90803 REMA 1000;-65,9;28224,85;DKK
03/10/2016;FÆLLES NÆSTE MÅNED;9000;37224,85;DKK
03/10/2016;Bankoverf. Boligafgift;-4243;32981,85;DKK
03/10/2016;DK-NOTA65124 REMA 1000;-44,45;32937,4;DKK
04/10/2016;DK-NOTA65234 REMA 1000;-71,4;32866;DKK
05/10/2016;DK-NOTA 2269 ORIGINAL COFFEE DO;-67;32799;DKK
06/10/2016;DK-NOTA78197 REMA 1000;-67,45;32731,55;DKK
07/10/2016;DK-NOTA51627 REMA 1000;-153,3;32578,25;DKK
10/10/2016;DK-NOTA34806 ALDI 002;-203,7;32374,55;DKK
10/10/2016;DK-NOTA 4334 FISKEHUSET;-51;32323,55;DKK
10/10/2016;DK-NOTA12969 ILVA LYNGBY;-8833,75;23489,8;DKK
10/10/2016;DK-NOTA28333 HARBO BAR;-87;23402,8;DKK
10/10/2016;DK-NOTA12801 DET FRANSKE CONDIT;-44;23358,8;DKK
10/10/2016;DK-NOTA78352 REMA 1000;-59,85;23298,95;DKK
10/10/2016;DK-NOTA78377 REMA 1000;-88,75;23210,2;DKK
11/10/2016;DK-NOTA  200 IRMA ROSENØRNS ALL;-55;23155,2;DKK
11/10/2016;DK-NOTA66007 REMA 1000;-103,2;23052;DKK
13/10/2016;DK-NOTA 9733 DEN BLÅ AVIS A/S;-39,7;23012,3;DKK
13/10/2016;DK-NOTA92547 REMA 1000;-49,4;22962,9;DKK
14/10/2016;DK-NOTA10314 RØVERKØB A/S;-728,5;22234,4;DKK
17/10/2016;DK-NOTA 1502 MADURO;-69;22165,4;DKK
17/10/2016;DK-NOTA 5136 RØVERKØB A/S;-39,5;22125,9;DKK
17/10/2016;DK-NOTA52815 REMA 1000;-179,9;21946;DKK
17/10/2016;DK-NOTA13001 DET FRANSKE CONDIT;-35;21911;DKK
17/10/2016;DK-NOTA72134 REMA 1000;-303,8;21607,2;DKK
17/10/2016;DK-NOTAZ3991 RIST V/ANNE-LINE N;-83;21524,2;DKK
17/10/2016;DK-NOTA53069 REMA 1000;-88,2;21436;DKK
18/10/2016;DK-NOTA72230 REMA 1000;-43,15;21392,85;DKK
19/10/2016;DK-NOTA35368 ALDI 002;-68,75;21324,1;DKK
20/10/2016;DK-NOTA72304 REMA 1000;-64,25;21259,85;DKK
21/10/2016;DK-NOTA53687 REMA 1000;-124,04;21135,81;DKK
24/10/2016;DK-NOTA48568 223 LAGKAGEHUSET;-99;21036,81;DKK
24/10/2016;DK-NOTA44721 SUND-SULT APS;-104;20932,81;DKK
24/10/2016;DK-NOTA24199 MAUDE'S;-124;20808,81;DKK
24/10/2016;DK-NOTA67221 REMA 1000;-222,05;20586,76;DKK
25/10/2016;DK-NOTA72618 REMA 1000;-70,35;20516,41;DKK
26/10/2016;Bankoverf. Stikkelsbær;-109;20407,41;DKK
26/10/2016;DK-NOTA54379 REMA 1000;-35,55;20371,86;DKK
31/10/2016;DK-NOTA54836 REMA 1000;-181,65;20190,21;DKK
31/10/2016;DK-NOTA14463 JOE & THE JUICE ØS;-202;19988,21;DKK
31/10/2016;DK-NOTA13534 DET FRANSKE CONDIT;-53;19935,21;DKK
31/10/2016;DK-NOTA54985 REMA 1000;-144,75;19790,46;DKK
31/10/2016;Overført Iben;9000;28790,46;DKK
31/10/2016;Overført ydelse 0200305;-3000;25790,46;DKK
31/10/2016;DK-NOTA 1717 FØTEX FREDERIKSBER;-143,45;25647,01;DKK
31/10/2016;DK-NOTA79094 REMA 1000;-76,95;25570,06;DKK
01/11/2016;FÆLLES NÆSTE MÅNED;9000;34570,06;DKK
01/11/2016;Bankoverf. Boligafgift;-4243;30327,06;DKK
01/11/2016;BS JP/POLITIKENS HUS A/S;-396;29931,06;DKK
01/11/2016;DK-NOTA84266 B.J. TRADING EDB A;-758,45;29172,61;DKK
02/11/2016;DK-NOTA68198 REMA 1000;-94,35;29078,26;DKK
03/11/2016;DK-NOTA36071 ALDI 002;-188,65;28889,61;DKK
07/11/2016;DK-NOTA95938 REMA 1000;-96,6;28793,01;DKK
07/11/2016;DK-NOTAC9231 CONDITORI LA GLACE;-248;28545,01;DKK
07/11/2016;BS DONG ENERGY A/S;-747,39;27797,62;DKK
07/11/2016;DK-NOTA 5172 AFRICAN TOUCH APS;-455;27342,62;DKK
08/11/2016;DK-NOTAC9551 BILKA.DK;-272;27070,62;DKK
08/11/2016;DK-NOTA95395 REMA 1000;-178,15;26892,47;DKK
09/11/2016;DK-NOTA  900 RESTAURANT ANARKI;-1150;25742,47;DKK
09/11/2016;DK-NOTA73629 REMA 1000;-228,96;25513,51;DKK
11/11/2016;DK-NOTA69217 REMA 1000;-328,45;25185,06;DKK
14/11/2016;DK-NOTA 3168 GAMES/KARRUSELLA;-245;24940,06;DKK
14/11/2016;DK-NOTA11760 NUTID;-69;24871,06;DKK
14/11/2016;DK-NOTA96979 REMA 1000;-244,35;24626,71;DKK
14/11/2016;DK-NOTA15033 BLOMSTERBERGS CAFÉ;-186;24440,71;DKK
16/11/2016;DK-NOTA57347 REMA 1000;-170,3;24270,41;DKK
18/11/2016;DK-NOTA74234 REMA 1000;-81,95;24188,46;DKK
21/11/2016;DK-NOTA74356 REMA 1000;-145,95;24042,51;DKK
21/11/2016;DK-NOTA58225 REMA 1000;-150,95;23891,56;DKK
